Strain,Label,Area_px,Area_micron,Length_px,Length_micron
ura3,ura3B,879.5586,2.1988965,53.935146,2.6967573
ura3,ura3B,1653.5645,4.13391125,57.280014,2.8640007
ura3,ura3B,1422.6797,3.55669925,77.87811,3.8939055
ura3,ura3B,1264.2305,3.16057625,53.037724,2.6518862
ura3,ura3B,1132.167,2.8304175,62.369865,3.11849325
ura3,ura3B,1418.125,3.5453125,58.5235,2.926175
ura3,ura3B,1462.1328,3.655332,75.690155,3.78450775
ura3,ura3B,1349.0156,3.372539,78.10249,3.9051245
ura3,ura3B,1581.1719,3.95292975,88.20431,4.4102155
ura3,ura3B,4851.617,12.1290425,284.56458,14.228229
ura3,ura3B,1669.4375,4.17359375,89.693924,4.4846962
ura3,ura3B,2153.3125,5.38328125,130.54501,6.5272505
ura3,ura3B,1519.2188,3.798047,65.29931,3.2649655
ura3,ura3B,3154.625,7.8865625,212.77689,10.6388445
ura3,ura3B,1407,3.5175,52.17279,2.6086395
ura3,ura3B,2071.6562,5.1791405,94.15413,4.7077065
ura3,ura3B,2198.1562,5.4953905,109.38464,5.469232
ura3,ura3B,5544.742,13.861855,312.05447,15.6027235
ura3,ura3B,1758.7109,4.39677725,140.66272,7.033136
ura3,ura3B,2729.248,6.82312,85.04117,4.2520585
ura3,ura3B,1919.3633,4.79840825,112.04017,5.6020085
ura3,ura3B,1155.4844,2.888711,65.192024,3.2596012
ura3,ura3B,1418.4375,3.54609375,86.209045,4.31045225
ura3,ura3B,1074.2227,2.68555675,53.600372,2.6800186
ura3,ura3B,353.10938,0.88277345,30.610456,1.5305228
ura3,ura3B,3107.1719,7.76792975,141.2834,7.06417
ura3,ura3B,1872.7852,4.681963,100.68764,5.034382
ura3,ura3B,2645.0312,6.612578,76.40026,3.820013
ura3,ura3B,667.75,1.669375,34.176014,1.7088007
ura3,ura3B,5338.9375,13.34734375,283.60007,14.1800035
ura3,ura3B,4044.4219,10.11105475,246.94128,12.347064
ura3,ura3B,1964.5469,4.91136725,138.24615,6.9123075
ura3,ura3B,11223.016,28.05754,337.17947,16.8589735
ura3,ura3B,1510.1758,3.7754395,87.36704,4.368352
ura3,ura3B,4130.578,10.326445,232.42203,11.6211015
ura3,ura3B,0.5,0.00125,1.4142135,0.070710675
ura3,ura3B,166.74219,0.416855475,39.849716,1.9924858
ura3,ura3B,1515,3.7875,94.76286,4.738143
ura3,ura3B,3167.4463,7.91861575,137.71347,6.8856735
ura3,ura3B,1342.415,3.3560375,68.154236,3.4077118
ura3,ura3B,1565.7109,3.91427725,72.20111,3.6100555
ura3,ura3B,1833.8438,4.5846095,102.396286,5.1198143
ura3,ura3B,339.98706,0.84996765,23.600847,1.18004235
ura3,ura3B,1835.6719,4.58917975,75.45197,3.7725985
ura3,ura3B,6341.172,15.85293,297.69278,14.884639
ura3,ura3B,3641.5146,9.1037865,201.09947,10.0549735
ura3,ura3B,1054.4375,2.63609375,89.106674,4.4553337
ura3,ura3B,1042.9062,2.6072655,84.17244,4.208622
ura3,ura3B,1860.2656,4.650664,118.29624,5.914812
ura3,ura3B,1846.875,4.6171875,71.168816,3.5584408
ura3,ura3B,1191.4688,2.978672,50.447994,2.5223997
ura3,ura3B,1401.1738,3.5029345,72.8011,3.640055
ura3,ura3B,1188.125,2.9703125,42.544094,2.1272047
ura3,ura3B,2555.8604,6.389651,148.48906,7.424453
ura3,ura3B,2399.5078,5.9987695,102.9563,5.147815
ura3,ura3B,5961.332,14.90333,300.7341,15.036705
ura3,ura3B,1865.9219,4.66480475,117.34564,5.867282
ura3,ura3B,3044.125,7.6103125,129.00388,6.450194
ura3,ura3B,941.5,2.35375,74.330345,3.71651725
ura3,ura3B,2956.5156,7.391289,200.77101,10.0385505
ura3,ura3B,2080.7188,5.201797,123.967735,6.19838675
ura3,ura3B,1341.2812,3.353203,56.859474,2.8429737
ura3,ura3B,4291.9375,10.72984375,202.2004,10.11002
ura3,ura3B,1749.4688,4.373672,91.5478,4.57739
ura3,ura3B,335.0625,0.83765625,23.021729,1.15108645
ura3,ura3B,2641.0625,6.60265625,84.31489,4.2157445
ura3,ura3B,1470.4102,3.6760255,88.752464,4.4376232
ura3,ura3B,1776.1719,4.44042975,114.21471,5.7107355
ura3,ura3B,1591.4219,3.97855475,108.157295,5.40786475
ura3,ura3B,1669.9844,4.174961,102.69372,5.134686
ura3,ura3B,4776.453,11.9411325,279.54428,13.977214
ura3,ura3B,2369.4531,5.92363275,86.4523,4.322615
ura3,ura3C,1922.3464,4.805866,90.426765,4.52133825
ura3,ura3C,2002.3369,5.00584225,107.00467,5.3502335
ura3,ura3C,2235.334,5.588335,134.52881,6.7264405
ura3,ura3C,1397.541,3.4938525,78.1089,3.905445
ura3,ura3C,1764.457,4.4111425,100.02,5.001
ura3,ura3C,1703.4902,4.2587255,91.92388,4.596194
ura3,ura3C,1828.3438,4.5708595,97.25225,4.8626125
ura3,ura3C,1318.707,3.2967675,70.77429,3.5387145
ura3,ura3C,1687.2812,4.218203,72.835434,3.6417717
ura3,ura3C,2258.4368,5.646092,137.64084,6.882042
ura3,ura3C,2155.6875,5.38921875,96.13532,4.806766
ura3,ura3C,910.1406,2.2753515,52.23983,2.6119915
ura3,ura3C,666.46875,1.666171875,45.607018,2.2803509
ura3,ura3C,3830.4688,9.576172,195.9311,9.796555
ura3,ura3C,2609.4883,6.52372075,139.17615,6.9588075
ura3,ura3C,2794.75,6.986875,156.92355,7.8461775
ura3,ura3C,527.4232,1.318558,43.081318,2.1540659
ura3,ura3C,2029.5437,5.07385925,91.394745,4.56973725
ura3,ura3C,5099.367,12.7484175,300.2399,15.011995
ura3,ura3C,4662.547,11.6563675,266.55768,13.327884
ura3,ura3C,2776.6719,6.94167975,161.07762,8.053881
ura3,ura3C,1763.6875,4.40921875,83.18654,4.159327
ura3,ura3C,4264.867,10.6621675,240.29982,12.014991
ura3,ura3C,7204.211,18.0105275,393.39548,19.669774
ura3,ura3C,1243.1484,3.107871,74.330345,3.71651725
ura3,ura3C,1432.918,3.582295,73.24616,3.662308
ura3,ura3C,1934.8828,4.837207,128.03516,6.401758
ura3,ura3C,1004.83984,2.5120996,44.28318,2.214159
ura3,ura3C,967.7031,2.41925775,65.734314,3.2867157
ura3,ura3C,1718.5,4.29625,72.835434,3.6417717
ura3,ura3C,1439.6094,3.5990235,91.24144,4.562072
ura3,ura3C,589.5,1.47375,35.735138,1.7867569
ura3,ura3C,2099.5156,5.248789,107.87029,5.3935145
ura3,ura3C,2416.5156,6.041289,132.9812,6.64906
ura3,ura3C,3524.1836,8.810459,180.51039,9.0255195
ura3,ura3C,980.25,2.450625,57.428215,2.87141075
ura3,ura3C,2574.3594,6.4358985,108.52189,5.4260945
ura3,ura3C,1437.9062,3.5947655,74.63243,3.7316215
ura3,ura3C,7028.8125,17.57203125,339.17105,16.9585525
ura3,ura3C,2192.75,5.481875,130.18832,6.509416
ura3,ura3C,1738.2578,4.3456445,79.20227,3.9601135
ura3,ura3C,250.375,0.6259375,29.12044,1.456022
ura3,ura3C,1242.4062,3.1060155,70.88018,3.544009
ura3,ura3C,1826.2812,4.565703,97.41663,4.8708315
ura3,ura3C,2188.0469,5.47011725,96.84007,4.8420035
ura3,ura3C,2015.7188,5.039297,112.60995,5.6304975
ura3,ura3C,669.59375,1.673984375,47.518417,2.37592085
ura3,ura3C,4636.625,11.5915625,232.33167,11.6165835
ura3,ura3C,1284.1406,3.2103515,112.27199,5.6135995
ura3,ura3C,1553.9414,3.8848535,78.40918,3.920459
ura3,ura3C,1955.166,4.887915,130.46455,6.5232275
ura3,ura3C,1559.5,3.89875,73.3553,3.667765
ura3,ura3C,1442.8213,3.60705325,87.965904,4.3982952
ura3,ura3C,598.4961,1.49624025,42.201897,2.11009485
ura3,ura3C,885.28125,2.213203125,44.687805,2.23439025
ura3,ura3C,7182.5566,17.9563915,320.19995,16.0099975
ura3,ura3C,831.6172,2.079043,49.0408,2.45204
ura3,ura3C,1691.9844,4.229961,95.707886,4.7853943
ura3,ura3C,1577.8906,3.9447265,92.47703,4.6238515
ura3,ura3C,1535.2031,3.83800775,76.537575,3.82687875
ura3,ura3C,1193.3438,2.9833595,69.065186,3.4532593
ura3,ura3C,857.7344,2.144336,65.490456,3.2745228
ura3,ura3C,209.07031,0.522675775,32.572994,1.6286497
ura3,ura3C,2693.1562,6.7328905,154.77725,7.7388625
ura3,ura3C,1319.6484,3.299121,66.94027,3.3470135
ura3,ura3C,4088.8125,10.22203125,239.74153,11.9870765
ura3,ura3C,1223.625,3.0590625,68.007355,3.40036775
ura3,ura3C,955.9219,2.38980475,61,3.05
ura3,ura3C,820.0156,2.050039,49.92995,2.4964975
ura3,ura3C,5427.677,13.5691925,288.31232,14.415616
ura3,ura3C,1012.87305,2.532182625,72.443085,3.62215425
ura3,ura3C,1021.90625,2.554765625,44.911022,2.2455511
ura3,ura3C,1139.1465,2.84786625,56.938564,2.8469282
ura3,ura3C,4351.6064,10.879016,225.39964,11.269982
ura3,ura3C,892.125,2.2303125,52.009613,2.60048065
ura3,ura3C,1881.8438,4.7046095,102.61579,5.1307895
ura3,ura3C,1617.4219,4.04355475,78.74643,3.9373215
ura3,ura3C,2093.1406,5.2328515,126.84637,6.3423185
ura3,ura3C,3172.5625,7.93140625,176.13914,8.806957
ura3,ura3C,763.96875,1.909921875,42.755116,2.1377558
ura3,ura3C,1623.0625,4.05765625,61.522354,3.0761177
ura3,ura3C,4052.4531,10.13113275,191.2616,9.56308
ura3,ura3C,1713.1875,4.28296875,57.974133,2.89870665
ura3,ura3C,4387,10.9675,178.99721,8.9498605
ura3,ura3C,1332.9199,3.33229975,79.9062,3.99531
ura3,ura3C,1435.2734,3.5881835,78.64477,3.9322385
ura3,ura3C,1811.7422,4.5293555,131.88252,6.594126
ura3,ura3C,1272.875,3.1821875,70.77429,3.5387145
ura3,ura3C,2514.3672,6.285918,169.14491,8.4572455
ura3,ura3C,1949.9492,4.874873,95.189285,4.75946425
ura3,ura3C,945.625,2.3640625,56.859474,2.8429737
ura3,ura3C,877.2969,2.19324225,58.66856,2.933428
ura3,ura3C,1884.8516,4.712129,106.23088,5.311544
ura3,ura3C,653.3906,1.6334765,73.68175,3.6840875
ura3,ura3C,2794.4531,6.98613275,155.19342,7.759671
ura3,ura3C,1264.9453,3.16236325,67.47592,3.373796
ura3,ura3C,1278.0342,3.1950855,58.855755,2.94278775
ura3,ura3C,766.4375,1.91609375,45.79301,2.2896505
ura3,ura3C,1942.2422,4.8556055,96.74709,4.8373545
ura3,ura3C,2248.8281,5.62207025,143.75327,7.1876635
ura3,ura3C,963.625,2.4090625,49.396355,2.46981775
ura3,ura3C,1971.4375,4.92859375,96.93297,4.8466485
ura3,ura3C,1920.6406,4.8016015,76.896034,3.8448017
ura3,ura3C,4084.9375,10.21234375,233.41808,11.670904
ura3,ura3C,6588.4844,16.471211,329.00607,16.4503035
ura3,ura3C,2223.2188,5.558047,111.83023,5.5915115
ura3,ura3C,1987.4648,4.968662,94.82616,4.741308
ura3,ura3C,2169.6094,5.4240235,113.31814,5.665907
ura3,ura3C,629.34375,1.573359375,47.434166,2.3717083
ura3,ura3C,2703.875,6.7596875,163.71011,8.1855055
ura3,ura3C,923.375,2.3084375,58.30952,2.915476
ura3,ura3C,3341.0312,8.352578,186.55026,9.327513
ura3,ura3C,1059.5859,2.64896475,47.169907,2.35849535
ura3,ura3C,1949.1094,4.8727735,104.13933,5.2069665
ura3,ura3C,1427.875,3.5696875,90.426765,4.52133825
ura3,ura3C,7340.715,18.3517875,402.95905,20.1479525
ura3,ura3C,1468.0107,3.67002675,74.431175,3.72155875
ura3,ura3C,993.3281,2.48332025,67.74216,3.387108
ura3,ura3C,847.8281,2.11957025,56.435802,2.8217901
ura3,ura3C,2102.6406,5.2566015,81.21576,4.060788
ura3,ura3C,4225.3438,10.5633595,192.21082,9.610541
ura3,ura3C,2852.8438,7.1321095,167.05687,8.3528435
ura3,ura3C,2007.6602,5.0191505,103.57606,5.178803
ura3,ura3C,1222.2188,3.055547,58.5235,2.926175
ura3,ura3C,315.29492,0.7882373,21.954498,1.0977249
ura3,ura3C,909.6875,2.27421875,57.706154,2.8853077
ura3,ura3C,1004.9844,2.512461,64.49806,3.224903
ura3,ura3C,1560.75,3.901875,92.17918,4.608959
ura3,ura3C,1478.5469,3.69636725,84.646324,4.2323162
ura3,ura3C,2255.3945,5.63848625,126.31706,6.315853
ura3,ura3C,8700.461,21.7511525,384.36572,19.218286
ura3,ura3C,1360.3594,3.4008985,84.17244,4.208622
ura3,ura3C,1377.1875,3.44296875,80.43009,4.0215045
ura3,ura3C,1581.7959,3.95448975,53.413483,2.67067415
ura3,ura3C,161.95601,0.404890025,20.615528,1.0307764
ura3,ura3C,379.17188,0.9479297,28.284271,1.41421355
ura3,ura3C,1364.2031,3.41050775,104.04326,5.202163
ura3,ura3C,1996.7188,4.991797,97.7548,4.88774
ura3,ura3C,1384.3125,3.46078125,73.756355,3.68781775
ura3,ura3C,1062.0938,2.6552345,62.76942,3.138471
ura3,ura3C,1532.8281,3.83207025,72.235725,3.61178625
ura3,ura3C,1100.9844,2.752461,60.671246,3.0335623
ura3,ura3C,1783.6562,4.4591405,105.41821,5.2709105
ura3,ura3C,876.875,2.1921875,50.606323,2.53031615
ura3,ura3C,813.4375,2.03359375,53.712196,2.6856098
ura3,ura3C,2153.2188,5.383047,129.2014,6.46007
ura3,ura3C,1214.3516,3.035879,62.649822,3.1324911
ura3,ura3C,1641.4688,4.103672,61.854668,3.0927334
ura3,ura3C,823.52344,2.0588086,42.638012,2.1319006
ura3,ura3C,1008.0781,2.52019525,51.662365,2.58311825
ura3,ura3C,3282.2812,8.205703,173.17044,8.658522
ura3,ura3C,1484.3945,3.71098625,77.93587,3.8967935
ura3,ura3C,5253.499,13.1337475,237.76038,11.888019
ura3,ura3C,1286.9062,3.2172655,89.84431,4.4922155
ura3,ura3C,3681.9688,9.204922,197.0406,9.85203
ura3,ura3C,3388.3203,8.47080075,165.9518,8.29759
ura3,ura3C,1169.9302,2.9248255,70.724815,3.53624075
ura3,ura3C,1335.0273,3.33756825,76.896034,3.8448017
ura3,ura3C,3397.0078,8.4925195,181.66452,9.083226
ura3,ura3C,5957.285,14.8932125,282.02838,14.101419
ura3,ura3C,759.8008,1.899502,57.870544,2.8935272
ura3,ura3C,1559.3438,3.8983595,62.936478,3.1468239
ura3,ura3C,1787.2656,4.468164,91.78235,4.5891175
ura3,ura3C,1301.6797,3.25419925,67.62396,3.381198
ura3,ura3C,803.78125,2.009453125,51.62364,2.581182
ura3,ura3C,1481.0625,3.70265625,78.51752,3.925876
ura3,ura3C,1447.9688,3.619922,81.859634,4.0929817
ura3,ura3C,1104.4375,2.76109375,66.24198,3.312099
ura3,ura3C,1726.7188,4.316797,91.78235,4.5891175
ura3,ura3C,1417.2188,3.543047,85.883644,4.2941822
ura3,ura3C,1696.4688,4.241172,83.23461,4.1617305
ura3,ura3C,1419.0625,3.54765625,53.263496,2.6631748
ura3,ura3C,2062.5469,5.15636725,157.62297,7.8811485
ura3,ura3C,1068.5,2.67125,48.507732,2.4253866
ura3,ura3C,4540.83,11.352075,246.07317,12.3036585
ura3,ura3C,1046.4258,2.6160645,65.76473,3.2882365
ura3,ura3C,2924.7344,7.311836,168.42802,8.421401
ura3,ura3C,1275.3438,3.1883595,76.02631,3.8013155
ura3,ura3C,3731.9062,9.3297655,246.71036,12.335518
ura3,ura3C,2688.4219,6.72105475,132.0606,6.60303
ura3,ura3C,2814.295,7.0357375,166.24379,8.3121895
ura3,ura3C,1696.375,4.2409375,114.84337,5.7421685
ura3,ura3C,1153.3154,2.8832885,44.64303,2.2321515
ura3,ura3C,1210.0215,3.02505375,70.5762,3.52881
ura3,ura3C,480.57422,1.20143555,28.42534,1.421267
ura3,ura3C,985.0117,2.46252925,48.414875,2.42074375
ura3,ura3C,1570.2969,3.92574225,65.490456,3.2745228
ura3,ura3C,1771.4922,4.4287305,91.787796,4.5893898
ura3,ura3C,1783.75,4.459375,60.016663,3.00083315
ura3,ura3C,2246.1562,5.6153905,111.48543,5.5742715
ura3,ura3C,4202.1562,10.5053905,226.74214,11.337107
ura3,ura3C,1341.6758,3.3541895,58.412327,2.92061635
ura3,ura3C,6489.133,16.2228325,335.41168,16.770584
ura3,ura3C,1831.0234,4.5775585,72.8011,3.640055
ura3,ura3C,1249.0234,3.1225585,60.41523,3.0207615
ura3,ura3C,1559.5,3.89875,89.94443,4.4972215
ura3,ura3C,1114.7188,2.786797,69.63476,3.481738
ura3,ura3C,3234.7188,8.086797,153.31015,7.6655075
ura3,ura3C,1357.6562,3.3941405,64.4748,3.22374
ura3,ura3C,1341.4688,3.353672,66.09841,3.3049205
ura3,ura3C,1230.27,3.075675,81.154175,4.05770875
ura3,ura3C,933.5493,2.33387325,44.418465,2.22092325
ura3,ura3C,6587.502,16.468755,334.96417,16.7482085
ura3,ura3C,2276.0742,5.6901855,75.58439,3.7792195
ura3,ura3C,1354.3042,3.3857605,62.817196,3.1408598
ura3,ura3C,770.13477,1.925336925,40.4475,2.022375
ura3,ura3C,2872.0156,7.180039,170.84789,8.5423945
ura3,ura3C,1295.7031,3.23925775,55.9017,2.795085
ura3,ura3C,1565.875,3.9146875,83.60024,4.180012
ura3,ura3C,6904.578,17.261445,409.18454,20.459227
ura3,ura3C,1293.6172,3.234043,62.968246,3.1484123
ura3,ura3C,1748.875,4.3721875,77.62087,3.8810435
ura3,ura3C,1882.9023,4.70725575,77.16217,3.8581085
ura3,ura3C,2359.5625,5.89890625,137.43726,6.871863
ura3,ura3C,270.03125,0.675078125,21.260292,1.0630146
ura3,ura3C,900,2.25,62.968246,3.1484123
ura3,ura3C,497.9375,1.24484375,55.443665,2.77218325
ura3,ura3C,1524.3438,3.8108595,75.059975,3.75299875
ura3,ura3C,1267.875,3.1696875,61.68468,3.084234
ura3,ura3D,2137.629,5.3440725,119.85408,5.992704
ura3,ura3D,2184.79,5.461975,109.17875,5.4589375
ura3,ura3D,3168.3203,7.92080075,179.51323,8.9756615
ura3,ura3D,425.6914,1.0642285,41.773197,2.08865985
ura3,ura3D,864.1914,2.1604785,52.23983,2.6119915
ura3,ura3D,2332.9297,5.83232425,134.65883,6.7329415
ura3,ura3D,1532.375,3.8309375,75.32596,3.766298
ura3,ura3D,1103.9844,2.759961,61.68468,3.084234
ura3,ura3D,5102.1406,12.7553515,301.51782,15.075891
ura3,ura3D,1392.9688,3.482422,110.63454,5.531727
ura3,ura3D,4176.797,10.4419925,212.13203,10.6066015
ura3,ura3D,1494.7188,3.736797,54.405884,2.7202942
ura3,ura3D,1358.1562,3.3953905,80.895,4.04475
ura3,ura3D,922.3125,2.30578125,73.43024,3.671512
ura3,ura3D,435.29688,1.0882422,32.202484,1.6101242
ura3,ura3D,1840.4844,4.601211,97.097885,4.85489425
ura3,ura3D,1169.2656,2.923164,65.11528,3.255764
ura3,ura3D,5044.135,12.6103375,323.89197,16.1945985
ura3,ura3D,314.26562,0.78566405,23.853722,1.1926861
ura3,ura3D,1567.0713,3.91767825,82.764725,4.13823625
ura3,ura3D,298.35938,0.74589845,22.847319,1.14236595
ura3,ura3D,1374.3906,3.4359765,73.4983,3.674915
ura3,ura3D,1739.2812,4.348203,62.76942,3.138471
ura3,ura3D,3003.5781,7.50894525,139.97858,6.998929
ura3,ura3D,1460.3594,3.6508985,57.939625,2.89698125
ura3,ura3D,5067,12.6675,315.5725,15.778625
ura3,ura3D,1649.5039,4.12375975,83.48653,4.1743265
ura3,ura3D,1563.1406,3.9078515,85.58621,4.2793105
ura3,ura3D,1790.4492,4.476123,100.68764,5.034382
ura3,ura3D,1294.0499,3.23512475,59.20304,2.960152
ura3,ura3D,1386.7969,3.46699225,72.56721,3.6283605
ura3,ura3D,2285.1062,5.7127655,118.20744,5.910372
ura3,ura3D,1389.8691,3.47467275,80.99383,4.0496915
ura3,ura3D,1526.9385,3.81734625,82.80701,4.1403505
ura3,ura3D,1852.8438,4.6321095,98.15294,4.907647
ura3,ura3D,2661.6484,6.654121,142.04576,7.102288
ura3,ura3D,1442.1094,3.6052735,68.46897,3.4234485
ura3,ura3D,5719.875,14.2996875,342.89648,17.144824
ura3,ura3D,3161.3594,7.9033985,196.46883,9.8234415
ura3,ura3D,2414.3696,6.035924,127.78106,6.389053
ura3,ura3D,2553.8125,6.38453125,137.24431,6.8622155
ura3,ura3D,705.0117,1.76252925,67.44627,3.3723135
ura3,ura3D,972.9966,2.4324915,79.20227,3.9601135
ura3,ura3D,2920.162,7.300405,204.63626,10.231813
ura3,ura3D,1805.6719,4.51417975,97.41663,4.8708315
ura3,ura3D,4609.748,11.52437,286.1503,14.307515
ura3,ura3D,2279.164,5.69791,120.30378,6.015189
ura3,ura3D,4309.418,10.773545,257.56165,12.8780825
ura3,ura3D,4628.6562,11.5716405,249.04016,12.452008
ura3,ura3D,2181.9023,5.45475575,77.665955,3.88329775
ura3,ura3D,1058.4688,2.646172,60.216278,3.0108139
ura3,ura3D,2750.7188,6.876797,92.72001,4.6360005
ura3,ura3D,3581.2734,8.9531835,180.71248,9.035624
ura3,ura3D,1106.1875,2.76546875,49.819675,2.49098375
ura3,ura3D,1448.3594,3.6208985,61.13101,3.0565505
ura3,ura3D,1555.8125,3.88953125,81.394104,4.0697052
ura3,ura3D,584.5469,1.46136725,36.013885,1.80069425
ura3,ura3D,3131.9844,7.829961,172.46739,8.6233695
ura3,ura3D,1919.457,4.7986425,99.63935,4.9819675
ura3,ura3D,4424.3438,11.0608595,220.1931,11.009655
ura3,ura3D,1863.9062,4.6597655,62.369865,3.11849325
ura3,ura3D,1189.4688,2.973672,52.69725,2.6348625
ura3,ura3D,1972.7383,4.93184575,95,4.75
ura3,ura3D,3443.8887,8.60972175,206.71236,10.335618
ura3,ura3D,1668.0586,4.1701465,88.56636,4.428318
ura3,ura3D,2301,5.7525,129.31357,6.4656785
ura3,ura3D,1180.1055,2.95026375,55.605755,2.78028775
ura3,ura3D,2445.2832,6.113208,114.424644,5.7212322
ura3,ura3D,1726.8281,4.31707025,94.11163,4.7055815
ura3,ura3D,3264.291,8.1607275,166.86821,8.3434105
ura3,ura3D,1300.6797,3.25169925,76.48529,3.8242645
ura3,ura3D,4470.6562,11.1766405,303.21115,15.1605575
ura3,ura3D,1198.9883,2.99747075,58.830265,2.94151325
ura3,ura3D,1299.0938,3.2477345,52.43091,2.6215455
ura3,ura3D,2582.75,6.456875,129.63025,6.4815125
ura3,ura3D,1267.1094,3.1677735,61.81424,3.090712
ura3,ura3D,2079.8125,5.19953125,114.424644,5.7212322
ura3,ura3D,5365.3594,13.4133985,363.11154,18.155577
ura3,ura3D,1644.082,4.110205,95.2103,4.760515
ura3,ura3D,2344.0195,5.86004875,111.83023,5.5915115
ura3,ura3D,1141.2539,2.85313475,65.490456,3.2745228
ura3,ura3D,988.0674,2.4701685,54.571056,2.7285528
ura3,ura3D,1952.9312,4.882328,61.351448,3.0675724
ura3,ura3D,1299.8047,3.24951175,91.24144,4.562072
ura3,ura3D,1241.3281,3.10332025,42.059483,2.10297415
ura3,ura3D,1041.9219,2.60480475,76.896034,3.8448017
ura3,ura3D,3127.1953,7.81798825,144.84474,7.242237
ura3,ura3D,1602.0078,4.0050195,97.50897,4.8754485
ura3,ura3D,1466.7188,3.666797,85.90693,4.2953465
ura3,ura3D,310.32812,0.7758203,35.846897,1.79234485
ura3,ura3D,2614.9219,6.53730475,154.46683,7.7233415
ura3,ura3D,2487.4062,6.2185155,114.6342,5.73171
ura3,ura3D,4062.3672,10.155918,227.84424,11.392212
ura3,ura3D,1529.1562,3.8228905,75.17979,3.7589895
ura3,ura3D,3625.084,9.06271,130.26895,6.5134475
ura3,ura3D,1974.1406,4.9353515,104.54664,5.227332
ura3,ura3D,5066.1562,12.6653905,299.80826,14.990413
ura3,ura3D,1645.7803,4.11445075,61.846584,3.0923292
ura3,ura3D,2821.0508,7.052627,159.06288,7.953144
ura3,ura3D,820.7368,2.051842,65.802734,3.2901367
ura3,ura3D,4281.164,10.70291,290.3412,14.51706
ura3,ura3D,1099.5039,2.74875975,106.77547,5.3387735
ura3,ura3D,2404.8984,6.012246,161.89194,8.094597
ura3,ura3D,1073.0645,2.68266125,47.169907,2.35849535
ura3,ura3D,3000.5625,7.50140625,165.43579,8.2717895
ura3,ura3D,3135.2654,7.8381635,176.41145,8.8205725
ura3,ura3D,1156.5469,2.89136725,67.89698,3.394849
ura3,ura3D,2464.9766,6.1624415,70.60453,3.5302265
ura3,ura3D,1295.4922,3.2387305,60.74537,3.0372685
ura3,ura3D,1824.3594,4.5608985,97.52948,4.876474
ura3,ura3D,1282.2734,3.2056835,60.827625,3.04138125
ura3,ura3D,1651.3438,4.1283595,96.50906,4.825453
ura3,ura3D,3459.25,8.648125,153.16005,7.6580025
ura3,ura3D,1344.3984,3.360996,65.06919,3.2534595
ura3,ura3D,1572.5625,3.93140625,90.44335,4.5221675
ura3,ura3D,1655.3438,4.1383595,85.49269,4.2746345
ura3,ura3D,1507.25,3.768125,90.78546,4.539273
ura3,ura3D,2678.0625,6.69515625,136.69308,6.834654
ura3,ura3D,1466.625,3.6665625,79.07591,3.9537955
ura3,ura3D,1889.75,4.724375,58.728188,2.9364094
ura3,ura3D,1966.2812,4.915703,82.006096,4.1003048
ura3,ura3D,2035.5781,5.08894525,108.40664,5.420332
ura3,ura3D,991.96094,2.47990235,48.166378,2.4083189
ura3,ura3D,1792.0107,4.48002675,58.872746,2.9436373
ura3,ura3D,3431.0195,8.57754875,236.47833,11.8239165
ura3,ura3D,2031.1094,5.0777735,101.71037,5.0855185
ura3,ura3D,1140.7188,2.851797,63.812225,3.19061125
ura3,ura3D,986.4844,2.466211,55.605755,2.78028775
ura3,ura3D,872.96875,2.182421875,62.968246,3.1484123
ura3,ura3D,3533.75,8.834375,245.88005,12.2940025
ura3,ura3D,2117.125,5.2928125,117.13667,5.8568335
ura3,ura3D,5462.4766,13.6561915,295.2033,14.760165
ura3,ura3D,1577.5859,3.94396475,65.36819,3.2684095
ura3,ura3D,1563.375,3.9084375,117.66053,5.8830265
ura3,ura3D,6334.2656,15.835664,342.46753,17.1233765
ura3,ura3D,1668.3594,4.1708985,84.758484,4.2379242
ura3,ura3D,1688.625,4.2215625,107.07474,5.353737
ura3,ura3D,1287.3438,3.2183595,61.846584,3.0923292
ura3,ura3D,932.09375,2.330234375,67.11929,3.3559645
ura3,ura3D,1127.457,2.8186425,69.289246,3.4644623
ura3,ura3D,4732.1074,11.8302685,260.44962,13.022481
ura3,ura3D,855.7715,2.13942875,74.8131,3.740655
ura3,ura3D,2357.2522,5.8931305,89.06739,4.4533695
ura3,ura3D,1108.4844,2.771211,69.641945,3.48209725
ura3,ura3D,947.4375,2.36859375,54.147945,2.70739725
ura3,ura3D,1605.7109,4.01427725,95.29428,4.764714
ura3,ura3D,1126.1562,2.8153905,51.312767,2.56563835
ura3,ura3D,1508.5469,3.77136725,58.694122,2.9347061
ura3,ura3D,4645.6445,11.61411125,249.28899,12.4644495
ura3,ura3D,642.625,1.6065625,58.189346,2.9094673
ura3,ura3D,1623.6719,4.05917975,88.56636,4.428318
ura3,ura3D,1682.0459,4.20511475,92.34717,4.6173585
ura3,ura3D,2172.0312,5.430078,106.77547,5.3387735
ura3,ura3D,2774.2812,6.935703,157.50873,7.8754365
ura3,ura3D,1661.9141,4.15478525,76.15773,3.8078865
ura3,ura3D,2247.125,5.6178125,80.77747,4.0388735
ura3,ura3D,1536.6719,3.84167975,60.63827,3.0319135
ura3,ura3D,954.125,2.3853125,59.908264,2.9954132
ura3,ura3D,2977.0078,7.4425195,191.90883,9.5954415
ura3,ura3D,607.28906,1.51822265,43.081318,2.1540659
