Experiment,Strain,Replicate,Time,Area_px,Circularity,Length_px,Area_micron,Length_micron
20170606,EV,C,,205.01172,0.95045006,19.723083,3.6446528,2.6297444
20170606,EV,C,,368.85938,0.9723534,24.351591,6.557500089,3.2468788
20170606,EV,C,,261.9922,0.98324126,19.646883,4.657639111,2.6195844
20170606,EV,C,,377.1543,0.9712227,25.23886,6.704965333,3.365181333
20170606,EV,C,,204.46875,0.93393886,20,3.635,2.666666667
20170606,EV,C,,333.89062,0.97242403,23.537205,5.935833244,3.138294
20170606,EV,C,,511.0625,0.96787226,29.206163,9.085555556,3.894155067
20170606,EV,C,,412.79688,0.93620884,28.160255,7.3386112,3.754700667
20170606,EV,C,,145.00781,0.9949752,14.3178215,2.577916622,1.909042867
20170606,EV,C,,348.3125,0.97132605,23.537205,6.192222222,3.138294
20170606,EV,C,,236.48438,0.9270786,22.135944,4.204166756,2.9514592
20170606,EV,C,,208.67725,0.96023417,18.973665,3.709817778,2.529822
20170606,EV,C,,528.3281,0.9116828,32.24903,9.392499556,4.299870667
20170606,EV,C,,357.10938,0.81887114,30.083218,6.3486112,4.011095733
20170606,EV,C,,236.9375,0.9740849,20.615528,4.212222222,2.748737067
20170606,EV,C,,222.67188,0.9678937,19.723083,3.9586112,2.6297444
20170606,EV,C,,250.92578,0.9446846,21.540659,4.460902756,2.872087867
20170606,EV,C,,291.35938,0.9391362,23.853722,5.179722311,3.180496267
20170606,EV,C,,268,0.947495,22.022715,4.764444444,2.936362
20170606,EV,C,,380.15625,0.9685429,25.298222,6.758333333,3.373096267
20170606,EV,C,,124.52344,0.98498166,14.142136,2.213750044,1.885618133
20170606,EV,C,,262.53906,0.9494765,21.260292,4.667361067,2.8347056
20170606,EV,C,,511.9297,0.77505904,35.846897,9.100972444,4.779586267
20170606,EV,C,,431.3828,0.97017676,25.70992,7.669027556,3.427989333
20170606,EV,C,,429.20312,0.93162704,28.635643,7.630277689,3.818085733
20170606,EV,C,,385.03125,0.9016056,27.802877,6.845,3.707050267
20170606,EV,C,,255.70312,0.949215,21.095022,4.545833244,2.8126696
20170606,EV,C,,342.6797,0.930283,25.806976,6.092083556,3.440930133
20170606,EV,C,,247.19531,0.9664494,20.248457,4.394583289,2.699794267
20170606,EV,C,,225.67969,0.98004544,18.384777,4.012083378,2.4513036
20170606,EV,C,,273.73438,0.87348765,23.021729,4.866388978,3.069563867
20170606,EV,C,,169.01562,0.9601127,17.029387,3.004722133,2.270584933
20170606,EV,C,,438.9375,0.92857414,29.410883,7.803333333,3.921451067
20170606,EV,C,,490.53125,0.9149918,31.320919,8.720555556,4.176122533
20170606,EV,C,,198.98438,0.8107695,20.22375,3.537500089,2.6965
20170606,EV,C,,224,0.9618586,19.646883,3.982222222,2.6195844
20170606,EV,C,,196.1875,0.7747697,24.04163,3.487777778,3.205550667
20170606,EV,C,,227.25,0.9609783,18.681541,4.04,2.490872133
20170606,EV,C,,328,0.9599763,23.600847,5.831111111,3.1467796
20170606,EV,C,,397.8047,0.9557475,26.24881,7.072083556,3.499841333
20170606,EV,C,,186.41406,0.9565377,17.088007,3.314027733,2.278400933
20170606,EV,C,,390.53247,0.96392375,25,6.942799467,3.333333333
20170606,EV,C,,447.44922,0.9453078,28.79236,7.9546528,3.838981333
20170606,EV,C,,383.4734,0.98001474,25.298222,6.817304889,3.373096267
20170606,EV,C,,613.5176,0.9039567,34.36568,10.90697956,4.582090667
20170606,EV,C,,637.7285,0.94275963,34.20526,11.33739556,4.560701333
20170606,EV,C,,559.876,0.84350705,37,9.953351111,4.933333333
20170606,EV,C,,441.58984,0.98401946,25.298222,7.850486044,3.373096267
20170606,EV,C,,220.63672,0.9865378,18.681541,3.922430578,2.490872133
20170606,EV,C,,213.34473,0.98645425,18.027756,3.7927952,2.4037008
20170606,EV,C,,295.42578,0.9650694,22.472204,5.252013867,2.996293867
20170606,EV,C,,255.64062,0.9635569,21.633308,4.544722133,2.884441067
20170606,EV,C,,317.42676,0.92562526,25,5.6431424,3.333333333
20170606,EV,C,,336.32812,0.95589507,25,5.979166578,3.333333333
20170606,EV,C,,312.25,0.95765233,23.70654,5.551111111,3.160872
20170606,EV,C,,426.53906,0.96560603,25.632011,7.582916622,3.417601467
20170606,EV,C,,529.6875,0.8795799,34.20526,9.416666667,4.560701333
20170606,EV,C,,507.17188,0.8733618,33.600594,9.016388978,4.4800792
20170606,EV,C,,662.10156,0.82222015,41.18252,11.7706944,5.491002667
20170606,EV,C,,297.90137,0.96112114,22.803509,5.296024356,3.040467867
20170606,EV,C,,394.83594,0.88757944,29.546574,7.0193056,3.9395432
20170606,EV,C,,340.23633,0.90912545,26.925823,6.048645867,3.590109733
20170606,EV,C,,446.0703,0.98542297,25.612497,7.930138667,3.4149996
20170606,EV,C,,250.01562,0.98416907,20.248457,4.444722133,2.699794267
20170606,EV,C,,263.67188,0.98315287,20.248457,4.687500089,2.699794267
20170606,EV,C,,568.77734,0.98290426,28.84441,10.11159716,3.845921333
20170606,EV,C,,450.40625,0.8307234,33.600594,8.007222222,4.4800792
20170606,EV,C,,340.8047,0.9488442,24.738634,6.058750222,3.298484533
20170606,EV,C,,320.59375,0.9830348,22.36068,5.699444444,2.981424
20170606,EV,C,,569.71875,0.95413834,32.89377,10.12833333,4.385836
20170606,EV,C,,297.09375,0.9870321,21.633308,5.281666667,2.884441067
20170606,EV,C,,236.96771,0.9473021,21.633308,4.212759289,2.884441067
20170606,EV,C,,488.70312,0.94038594,30.016663,8.688055467,4.002221733
20170606,EV,C,,446.08984,0.9491699,27.202942,7.930486044,3.627058933
20170606,EV,C,,474.02344,0.9861148,26.172504,8.427083378,3.4896672
20170606,EV,C,,195,0.99067336,17.20465,3.466666667,2.293953333
20170606,EV,C,,220.35938,0.96409935,20,3.917500089,2.666666667
20170606,EV,C,,228.6875,0.99443626,18.788294,4.065555556,2.505105867
20170606,EV,C,,256.70752,0.9791292,20.615528,4.563689244,2.748737067
20170606,EV,C,,302.7422,0.98032355,22.472204,5.382083556,2.996293867
20170606,EV,C,,346.17188,0.98627454,23.345236,6.154166756,3.112698133
20170606,EV,C,,391.6328,0.95514154,26.400757,6.962360889,3.520100933
20170606,EV,C,,281.0918,0.99237126,20.248457,4.997187556,2.699794267
20170606,EV,C,,183.45312,0.990806,16.643316,3.2613888,2.2191088
20170606,EV,C,,166.5625,0.984583,15.811388,2.961111111,2.108185067
20170606,EV,C,,260.29688,0.991203,19.313208,4.627500089,2.5750944
20170606,EV,C,,620.52344,0.837531,39.56008,11.03152782,5.274677333
20170606,EV,C,,299.84375,0.9828145,21.587032,5.330555556,2.878270933
20170606,EV,C,,293.25,0.93069243,24.207438,5.213333333,3.2276584
20170606,EV,C,,243.1875,0.9605858,20.22375,4.323333333,2.6965
20170606,EV,C,,300.03125,0.9877373,21.189621,5.333888889,2.8252828
20170606,EV,C,,630.4375,0.9428449,34.176014,11.20777778,4.556801867
20170606,EV,C,,198.22656,0.9902691,17.20465,3.524027733,2.293953333
20170606,EV,C,,344.78125,0.9604223,23.769728,6.129444444,3.169297067
20170606,EV,C,,397.63672,0.9485105,27.58623,7.069097244,3.678164
20170606,EV,C,,212.75,0.9847422,18.027756,3.782222222,2.4037008
20170606,EV,C,,802.625,0.6222744,55,14.26888889,7.333333333
20170606,EV,C,,292.54688,0.96157974,23.021729,5.200833422,3.069563867
20170606,EV,C,,287.78125,0.97481376,21.633308,5.116111111,2.884441067
20170606,EV,C,,596.0625,0.9558897,31.622776,10.59666667,4.216370133
20170606,EV,C,,297.53125,0.9857714,20.808653,5.289444444,2.774487067
20170606,EV,C,,358.4922,0.96013147,24.207438,6.373194667,3.2276584
20170606,EV,C,,302.9375,0.9502677,23.021729,5.385555556,3.069563867
20170606,EV,C,,182.1875,0.9717535,16.763054,3.238888889,2.235073867
20170606,EV,C,,456.65625,0.7807964,36.249138,8.118333333,4.8332184
20170606,EV,C,,181.5,0.9706847,17.492855,3.226666667,2.332380667
20170606,EV,C,,609.7969,0.92761075,34.713108,10.84083378,4.6284144
20170606,EV,C,,412.8125,0.9753598,25,7.338888889,3.333333333
20170606,EV,C,,216.20312,0.9693184,19.209373,3.843611022,2.561249733
20170606,EV,C,,237.03125,0.9876901,18.681541,4.213888889,2.490872133
20170606,EV,C,,381.59375,0.892708,26.925823,6.783888889,3.590109733
20170606,EV,C,,250.3125,0.98417807,19.313208,4.45,2.5750944
20170606,EV,C,,388.90625,0.97125065,24.351591,6.913888889,3.2468788
20170606,EV,C,,514.90625,0.90325373,31.38471,9.153888889,4.184628
20170606,EV,C,,328.125,0.92438,24.839485,5.833333333,3.311931333
20170606,EV,C,,956.7031,0.8623357,39.217342,17.00805511,5.228978933
20170606,EV,C,,232.16406,0.96362424,19.416489,4.127361067,2.5888652
20170606,EV,C,,1014.53125,0.71703625,53.851646,18.03611111,7.180219467
20170606,EV,C,,550.875,0.94679534,30.083218,9.793333333,4.011095733
20170606,EV,C,,191.125,0.9183996,18.973665,3.397777778,2.529822
20170606,EV,C,,213.5,0.97994494,18.027756,3.795555556,2.4037008
20170606,EV,C,,385.59375,0.8353182,28.01785,6.855,3.735713333
20170606,EV,C,,298.76953,0.90513635,24.04163,5.311458311,3.205550667
20170606,EV,C,,387.4043,0.8029414,31.257,6.887187556,4.1676
20170606,EV,C,,165.375,0.97302943,16.27882,2.94,2.170509333
20170606,EV,C,,346.4375,0.9447093,23.769728,6.158888889,3.169297067
20170606,EV,C,,340.9121,0.92879343,23.345236,6.060659556,3.112698133
20170606,EV,C,,398.1001,0.9291496,27.45906,7.077335111,3.661208
20170606,EV,C,,346.18945,0.9789543,23.853722,6.154479111,3.180496267
20170606,EV,C,,317.18555,0.97103584,22.825424,5.638854222,3.043389867
20170606,EV,C,,349.69727,0.9548794,24.5153,6.216840356,3.268706667
20170606,EV,C,,386.28906,0.9710939,25.495098,6.867361067,3.3993464
20170606,EV,C,,329.85156,0.96788806,23.345236,5.864027733,3.112698133
20170606,EV,C,,356.5078,0.9188481,26.57066,6.337916444,3.542754667
20170606,EV,C,,727.59375,0.9803725,32.01562,12.935,4.268749333
20170606,EV,C,,384.15234,0.9690876,25.553865,6.829374933,3.407182
20170606,EV,C,,251.29688,0.98264503,19.104973,4.467500089,2.547329733
20170606,EV,C,,358.0547,0.8946874,25.96151,6.365416889,3.461534667
20170606,EV,C,,237.80078,0.992389,18.439089,4.227569422,2.4585452
20170606,EV,C,,444.22656,0.98322725,25.806976,7.897361067,3.440930133
20170606,EV,C,,274.67188,0.96707207,21.84033,4.883055644,2.912044
20170606,EV,C,,305.77637,0.9483669,23.600847,5.436024356,3.1467796
20170606,EV,C,,492.1875,0.85705364,33.955853,8.75,4.527447067
20170606,EV,C,,262.5,0.96594036,21.095022,4.666666667,2.8126696
20170606,EV,C,,296.78125,0.9867033,21.189621,5.276111111,2.8252828
20170606,EV,C,,287.9375,0.9837903,20.808653,5.118888889,2.774487067
20170606,EV,C,,280.3828,0.9911904,20,4.984583111,2.666666667
20170606,EV,C,,180.75049,0.9823586,17.20465,3.213342044,2.293953333
20170606,EV,C,,359.92188,0.9747224,24.33105,6.3986112,3.24414
20170606,EV,C,,352.125,0.95486015,25,6.26,3.333333333
20170606,EV,C,,292.83594,0.9889506,21.023796,5.205972267,2.8031728
20170606,EV,C,,456.53125,0.9859239,25.70992,8.116111111,3.427989333
20170606,EV,C,,348.98438,0.9874239,23.345236,6.204166756,3.112698133
20170606,EV,C,,452.5625,0.9332439,29.15476,8.045555556,3.887301333
20170606,EV,C,,292.25,0.9691791,22.472204,5.195555556,2.996293867
20170606,EV,C,,324.21875,0.9802789,22.472204,5.763888889,2.996293867
20170606,EV,C,,276.6875,0.9807083,20.808653,4.918888889,2.774487067
20170606,EV,C,,409.16406,0.9755947,26.076809,7.274027733,3.476907867
20170606,EV,C,,294.59375,0.98710835,20.808653,5.237222222,2.774487067
20170606,EV,C,,390.3203,0.97975725,25.317978,6.939027556,3.3757304
20170606,EV,C,,206.01562,0.98684347,17.720045,3.662499911,2.362672667
20170606,EV,C,,231.125,0.985649,18.973665,4.108888889,2.529822
20170606,EV,C,,338.51562,0.842081,29.410883,6.018055467,3.921451067
20170606,EV,C,,421.625,0.778258,33.83785,7.495555556,4.511713333
20170606,EV,C,,311.53125,0.98804307,21.633308,5.538333333,2.884441067
20170606,EV,C,,255.6875,0.9782058,20,4.545555556,2.666666667
20170606,EV,C,,74.5,0.5063248,11.7046995,1.324444444,1.5606266
20170606,EV,C,,159.79688,0.99198765,15.556349,2.840833422,2.074179867
20170606,EV,C,,309.46875,0.97641855,22.203604,5.501666667,2.960480533
20170606,EV,C,,536.4297,0.87622744,34.176014,9.536528,4.556801867
20170606,EV,C,,431.85938,0.89168507,30.364452,7.677500089,4.0485936
20170606,EV,C,,249.5625,0.94793767,21.954498,4.436666667,2.9272664
20170606,EV,C,,379.15625,0.7523522,33.24154,6.740555556,4.432205333
20170606,EV,C,,231.55127,0.9902567,18.35756,4.116467022,2.447674667
20170606,EV,C,,348.53125,0.83848345,28.84441,6.196111111,3.845921333
20170606,EV,C,,245.80469,0.97878,19.723083,4.369861156,2.6297444
20170606,EV,C,,282.95312,0.9867293,20.615528,5.030277689,2.748737067
20170606,EV,C,,587,0.8776032,35.735138,10.43555556,4.764685067
20170606,EV,C,,389.40625,0.9257421,26.400757,6.922777778,3.520100933
20170606,EV,C,,219.01562,0.95172656,19.697716,3.893611022,2.626362133
20170606,EV,C,,168.29688,0.98177344,16.492422,2.991944533,2.1989896
20170606,EV,C,,235.38818,0.9680915,19.235384,4.184678756,2.564717867
20170606,EV,C,,373.625,0.86932576,29.15476,6.642222222,3.887301333
20170606,EV,C,,325.33984,0.97138673,23.021729,5.783819378,3.069563867
20170606,EV,C,,195.09375,0.98845226,17.20465,3.468333333,2.293953333
20170606,EV,C,,664,0.9753975,31.622776,11.80444444,4.216370133
20170606,EV,C,,432.4375,0.9236248,26.925823,7.687777778,3.590109733
20170606,EV,C,,144.70312,0.9827749,15.231546,2.572499911,2.0308728
20170606,EV,C,,154.53125,0.9884845,15.811388,2.747222222,2.108185067
20170606,EV,C,,322.70703,0.5763522,36.67424,5.737013867,4.889898667
20170606,EV,C,,124.12891,0.97258216,13.892444,2.206736178,1.852325867
20170606,EV,C,,689.0156,0.873264,39.357338,12.24916622,5.247645067
20170606,EV,C,,402.125,0.93874276,27.202942,7.148888889,3.627058933
20170606,EV,C,,501.84375,0.9602392,29.068884,8.921666667,3.8758512
20170606,EV,C,,331.84375,0.95366156,24.04163,5.899444444,3.205550667
20170606,EV,C,,665.28125,0.97551924,31.575306,11.82722222,4.2100408
20170606,EV,C,,485.5,0.9350521,31.04835,8.631111111,4.13978
20170606,EV,C,,398.3047,0.93346643,26.925823,7.080972444,3.590109733
20170606,EV,C,,0.25,0.7853982,1.4142135,0.004444444,0.1885618
20170606,EV,C,,306.17578,0.9028759,25.455845,5.443124978,3.394112667
20170606,EV,C,,365.93066,0.7489196,29.529646,6.505433956,3.937286133
20170606,EV,C,,282.6306,0.9820551,20.248457,5.024544,2.699794267
20170606,EV,C,,229.9707,0.9706037,19.723083,4.088368,2.6297444
20170606,EV,C,,433.69434,0.92282,27.45906,7.7101216,3.661208
20170606,EV,C,,486.83862,0.9576002,29.698484,8.6549088,3.959797867
20170606,EV,C,,339.00195,0.765454,25.806976,6.026701333,3.440930133
20170606,EV,C,,332.96094,0.96178126,23.43075,5.9193056,3.1241
20170606,EV,C,,539.1719,0.9289461,32.24903,9.585278222,4.299870667
20170606,EV,C,,329.9961,0.9522371,24.33105,5.866597333,3.24414
20170606,EV,C,,394.6211,0.7526097,30,7.015486222,4
20170606,EV,C,,650.91406,0.92394626,33.600594,11.57180551,4.4800792
20170606,EV,C,,517.8125,0.8249666,36.796738,9.205555556,4.906231733
20170606,EV,C,,340.89062,0.9527435,25.23886,6.060277689,3.365181333
20170606,EV,C,,404.72656,0.9717513,25.612497,7.195138844,3.4149996
20170606,EV,C,,617.14844,0.9518898,32.984844,10.97152782,4.3979792
20170606,EV,C,,286.16797,0.9269279,23.769728,5.087430578,3.169297067
20170606,EV,C,,286.22656,0.97746253,21.377558,5.088472178,2.850341067
20170606,EV,C,,453.21875,0.93069,30.413813,8.057222222,4.055175067
20170606,EV,C,,224.25,0.9838772,18.35756,3.986666667,2.447674667
20170606,EV,C,,258.69336,0.9795623,19.924858,4.598993067,2.656647733
20170606,EV,C,,188.8125,0.9829268,17.492855,3.356666667,2.332380667
20170606,EV,C,,251.33594,0.9781905,20,4.468194489,2.666666667
20170606,EV,C,,330.60938,0.98512256,22.022715,5.877500089,2.936362
20170606,EV,C,,336.10156,0.9738737,23.021729,5.975138844,3.069563867
20170606,EV,C,,245.42188,0.99424076,18.681541,4.363055644,2.490872133
20170606,EV,C,,281.58594,0.97884613,21.023796,5.005972267,2.8031728
20170606,EV,C,,413.34375,0.9693778,24.738634,7.348333333,3.298484533
20170606,EV,C,,200.95703,0.99016017,17.464249,3.572569422,2.328566533
20170606,EV,C,,452.6172,0.9419571,27.202942,8.046528,3.627058933
20170606,EV,C,,216.71094,0.9811334,18.35756,3.852638933,2.447674667
20170606,EV,C,,192.29688,0.98039895,17.464249,3.4186112,2.328566533
20170606,EV,C,,365.4375,0.8777035,29,6.496666667,3.866666667
20170606,EV,C,,276.625,0.92913014,23.43075,4.917777778,3.1241
20170606,EV,C,,484.20312,0.82209927,33.24154,8.608055467,4.432205333
20170606,EV,C,,413.59375,0.82106453,32.649654,7.352777778,4.3532872
20170606,EV,C,,261.04688,0.920734,23.769728,4.640833422,3.169297067
20170606,EV,C,,368.6875,0.9052849,27.802877,6.554444444,3.707050267
20170606,EV,C,,190.25,0.9716026,17.492855,3.382222222,2.332380667
20170606,EV,C,,312.8828,0.9667022,23.086792,5.562360889,3.078238933
20170606,EV,C,,238.625,0.9783261,19.924858,4.242222222,2.656647733
20170606,EV,C,,787.75,0.93378705,38.832977,14.00444444,5.177730267
20170606,EV,C,,454.1875,0.9923749,25,8.074444444,3.333333333
20170606,EV,C,,375.40625,0.9674752,23.853722,6.673888889,3.180496267
20170606,EV,C,,377.5625,0.7965456,28.635643,6.712222222,3.818085733
20170606,EV,C,,236.24197,0.95329523,20.248457,4.199857244,2.699794267
20170606,EV,C,,313.64062,0.97159964,22.36068,5.575833244,2.981424
20170606,EV,C,,485.40625,0.97728384,27.294687,8.629444444,3.6392916
20170606,EV,C,,357.89844,0.9462807,25.96151,6.362638933,3.461534667
20170606,EV,C,,460.375,0.963347,26.683329,8.184444444,3.5577772
20170606,EV,C,,512.5625,0.93361324,31.320919,9.112222222,4.176122533
20170606,EV,C,,459.5,0.8626693,32.55764,8.168888889,4.341018667
20170606,EV,C,,226.74414,0.9813346,18.681541,4.031006933,2.490872133
20170606,EV,C,,363.29688,0.98029095,23.323807,6.4586112,3.109840933
20170606,EV,C,,267.8125,0.9510672,20.615528,4.761111111,2.748737067
20170606,EV,C,,256.2276,0.964239,21.260292,4.555157333,2.8347056
20170606,EV,C,,188.75781,0.98238564,17.464249,3.3556944,2.328566533
20170606,EV,C,,252.70312,0.9812372,19.646883,4.492499911,2.6195844
20170606,EV,C,,356,0.9460412,26,6.328888889,3.466666667
20170606,EV,C,,187.41406,0.9792635,17.492855,3.331805511,2.332380667
20170606,EV,C,,301.3125,0.98131454,21.400934,5.356666667,2.853457867
20170606,EV,C,,468.45312,0.69754577,38.27532,8.328055467,5.103376
20170606,EV,C,,614.71875,0.9722683,31.38471,10.92833333,4.184628
20170606,EV,C,,396.98438,0.97100246,25,7.057500089,3.333333333
20170606,EV,C,,193.57812,0.9669592,18.788294,3.4413888,2.505105867
20170606,EV,C,,410.07812,0.9720785,26.41969,7.290277689,3.522625333
20170606,EV,C,,241.78125,0.9432837,21.213203,4.298333333,2.828427067
20170606,EV,C,,262.25,0.9798453,19.646883,4.662222222,2.6195844
20170606,EV,C,,227.16406,0.9580944,20.396078,4.038472178,2.719477067
20170606,EV,C,,178.61719,0.97644967,17.088007,3.175416711,2.278400933
20170606,EV,C,,245.46875,0.98305684,20.12461,4.363888889,2.683281333
20170606,EV,C,,225.23438,0.97641134,19.416489,4.004166756,2.5888652
20170606,EV,C,,350.3828,0.961409,24.083189,6.229027556,3.211091867
20170606,EV,C,,179.5625,0.9910532,16.763054,3.192222222,2.235073867
20170606,EV,C,,262.7246,0.96548694,21.213203,4.670659556,2.828427067
20170606,EV,C,,298.82812,0.97068906,21.84033,5.312499911,2.912044
20170606,EV,C,,321.28906,0.98464274,21.84033,5.711805511,2.912044
20170606,EV,C,,217.34375,0.98994094,17.804493,3.863888889,2.3739324
20170606,EV,C,,325.7046,0.95148486,24.738634,5.790304,3.298484533
20170606,EV,C,,212.26562,0.9747303,18.867962,3.773611022,2.515728267
20170606,EV,C,,157.07031,0.98755026,15.811388,2.792361067,2.108185067
20170606,EV,C,,283.16406,0.9246614,22.203604,5.034027733,2.960480533
20170606,EV,C,,254.3164,0.9455212,21.095022,4.521180444,2.8126696
20170606,EV,C,,342.0703,0.8933451,27.313,6.081249778,3.641733333
20170606,EV,C,,510.6797,0.96646607,28.284271,9.078750222,3.771236133
20170606,EV,C,,489.01562,0.9210253,29.614185,8.693611022,3.948558
20170606,EV,C,,437.96094,0.8628485,29.966648,7.785972267,3.995553067
20170606,EV,C,,406.03125,0.75205106,32.572994,7.218333333,4.343065867
20170606,EV,C,,372.1875,0.9678303,25,6.616666667,3.333333333
20170606,EV,C,,497.78125,0.9632127,27.658634,8.849444444,3.687817867
20170606,EV,C,,484.125,0.9660948,26.925823,8.606666667,3.590109733
20170606,EV,C,,178.90137,0.9606242,17.464249,3.1804688,2.328566533
20170606,EV,C,,96.37012,0.97022414,12.727922,1.713246578,1.697056267
20170606,EV,C,,367.7849,0.90181845,25.495098,6.538398222,3.3993464
20170606,EV,C,,422.70703,0.94799626,26.400757,7.514791644,3.520100933
20170606,EV,C,,648.33203,0.4957358,48.259712,11.52590276,6.434628267
20170606,EV,C,,409.2129,0.9420882,27.45906,7.274896,3.661208
20170606,EV,C,,479.48047,0.9417179,27.018513,8.524097244,3.6024684
20170606,EV,C,,247.6289,0.97783995,19.849434,4.402291556,2.6465912
20170606,EV,C,,439.38525,0.9698447,25.942244,7.811293333,3.458965867
20170606,EV,C,,324.89453,0.9624441,23.345236,5.775902756,3.112698133
20170606,EV,C,,440.73047,0.9062044,28.600698,7.835208356,3.8134264
20170606,EV,C,,474.6797,0.9289295,30.083218,8.438750222,4.011095733
20170606,EV,C,,386.41797,0.9499327,25.806976,6.8696528,3.440930133
20170606,EV,C,,343.5664,0.97950846,23.086792,6.107847111,3.078238933
20170606,EV,C,,178.96387,0.9773132,16.492422,3.181579911,2.1989896
20170606,EV,C,,488.76172,0.76592493,38.209946,8.689097244,5.094659467
20170606,EV,C,,445.81836,0.9473914,26.400757,7.925659733,3.520100933
20170606,EV,C,,327.26562,0.9196204,25.612497,5.818055467,3.4149996
20170606,EV,C,,296.11914,0.95190847,23.43075,5.264340267,3.1241
20170606,EV,C,,230.82812,0.9643825,19.849434,4.103611022,2.6465912
20170606,EV,C,,684.15625,0.85581136,39.698868,12.16277778,5.2931824
20170606,EV,C,,253.53125,0.9768219,20.248457,4.507222222,2.699794267
20170606,EV,C,,386.76562,0.9647194,26,6.875833244,3.466666667
20170606,EV,C,,420.51562,0.8732244,30.610456,7.475833244,4.081394133
20170606,EV,C,,324.76562,0.9574975,23.409399,5.773611022,3.1212532
20170606,EV,C,,387.35156,0.9701912,24.596748,6.886249956,3.2795664
20170606,EV,C,,236.17969,0.96868306,20,4.198750044,2.666666667
20170606,EV,C,,461.57422,0.6078068,43.56604,8.205763911,5.808805333
20170606,EV,C,,634.53125,0.6452422,40.853397,11.28055556,5.4471196
20170606,EV,C,,292.52344,0.984723,21.260292,5.200416711,2.8347056
20170606,EV,C,,248.22656,0.9541446,21.189621,4.412916622,2.8252828
20170606,EV,C,,204.53516,0.99233717,17.492855,3.636180622,2.332380667
20170606,EV,C,,311.39062,0.9683198,23.409399,5.535833244,3.1212532
20170606,EV,C,,211.60156,0.9882781,18.027756,3.761805511,2.4037008
20170606,EV,C,,252.59375,0.98698944,19.646883,4.490555556,2.6195844
20170606,EV,C,,279.27344,0.9169879,23.769728,4.964861156,3.169297067
20170606,EV,C,,255.91406,0.96912396,20.22375,4.549583289,2.6965
20170606,EV,C,,310.97656,0.9592568,23.43075,5.528472178,3.1241
20170606,EV,C,,257.03125,0.96996224,21.189621,4.569444444,2.8252828
20170606,EV,C,,448.0547,0.9791902,26.400757,7.965416889,3.520100933
20170606,EV,C,,200.20703,0.9813033,18.027756,3.559236089,2.4037008
20170606,EV,C,,350.3125,0.9765103,24.207438,6.227777778,3.2276584
20170606,EV,C,,462.51562,0.92650115,29.832869,8.222499911,3.977715867
20170606,EV,C,,181.15625,0.9774467,17.888544,3.220555556,2.3851392
20170606,EV,C,,371.41406,0.86719954,29.274563,6.602916622,3.903275067
20170606,EV,C,,540.75,0.97599393,28.01785,9.613333333,3.735713333
20170606,EV,C,,1.5,0.5235988,2.236068,0.026666667,0.2981424
20170606,EV,C,,191.23438,0.984316,17,3.399722311,2.266666667
20170606,EV,C,,239.75,0.955944,20.615528,4.262222222,2.748737067
20170606,EV,C,,313.3203,0.9700514,23.086792,5.570138667,3.078238933
20170606,EV,C,,377.5,0.92805946,27.856777,6.711111111,3.714236933
20170606,EV,C,,248.48438,0.95822775,21.189621,4.417500089,2.8252828
20170606,EV,C,,301.21094,0.89092225,26.24881,5.354861156,3.499841333
20170606,EV,C,,248.34375,0.82315975,22.022715,4.415,2.936362
20170606,EV,C,,400.45508,0.94218403,28.01785,7.119201422,3.735713333
20170606,EV,C,,395.28125,0.74825364,34.713108,7.027222222,4.6284144
20170606,EV,C,,272.76562,0.980153,20.808653,4.849166578,2.774487067
20170606,EV,C,,227.47266,0.9079504,21.540659,4.0439584,2.872087867
20170606,EV,C,,235.07812,0.96731335,19.924858,4.179166578,2.656647733
20170606,EV,C,,507.875,0.97709924,27.802877,9.028888889,3.707050267
20170606,EV,C,,203.375,0.96013474,18.973665,3.615555556,2.529822
20170606,EV,C,,207.375,0.97952175,18.788294,3.686666667,2.505105867
20170606,EV,C,,267.01562,0.94473207,21.954498,4.746944356,2.9272664
20170606,EV,C,,264.26562,0.93586636,22.203604,4.698055467,2.960480533
20170606,EV,C,,300.5625,0.97805655,22.135944,5.343333333,2.9514592
20170606,EV,C,,234.72949,0.94049907,20.808653,4.172968711,2.774487067
20170606,EV,C,,221.35938,0.98795664,18.601076,3.935277867,2.480143467
20170606,EV,C,,302.21875,0.9719358,22.36068,5.372777778,2.981424
20170606,EV,C,,552.59375,0.89624447,34.36568,9.823888889,4.582090667
20170606,EV,C,,274.0625,0.9689001,20.808653,4.872222222,2.774487067
20170606,EV,C,,505.78125,0.96634847,29.12044,8.991666667,3.882725333
20170606,EV,C,,271.89453,0.93596303,22.847319,4.833680533,3.0463092
20170606,EV,C,,539.28125,0.96052325,29.427877,9.587222222,3.923716933
20170606,EV,C,,367,0.9922938,23.259407,6.524444444,3.101254267
20170606,EV,C,,338.84766,0.9478019,24.186773,6.0239584,3.224903067
20170606,EV,C,,207.74219,0.9897953,17.720045,3.693194489,2.362672667
20170606,EV,C,,530.65625,0.9537998,30.413813,9.433888889,4.055175067
20170606,EV,C,,301.28906,0.99308234,20.880613,5.356249956,2.784081733
20170606,EV,C,,116.396484,0.99460167,13.038404,2.069270827,1.738453867
20170606,EV,C,,146.8125,0.9801448,15.264338,2.61,2.035245067
20170606,EV,C,,155.91016,0.95919704,16.40122,2.771736178,2.186829333
20170606,EV,C,,409.71875,0.9714849,25.455845,7.283888889,3.394112667
20170606,EV,C,,227.03125,0.97124153,18.973665,4.036111111,2.529822
